a;a;NOM;m;
a;avoir;AUX;;
a;avoir;VER;;
a capella;a capella;ADV;;
a cappella;a cappella;ADV;;
a contrario;a contrario;ADV;;
a fortiori;a fortiori;ADV;;
a giorno;a giorno;ADV;;
a jeun;à jeun;ADV;;
a l'instar;a l'instar;PRE;;
a posteriori;a posteriori;ADV;;
a priori;a priori;ADV;;
a priori;a priori;NOM;m;
aa;aa;NOM;m;s
ab absurdo;ab absurdo;ADV;;
ab initio;ab initio;ADV;;
ab ovo;ab ovo;ADV;;
abaca;abaca;NOM;m;s
abaissa;abaisser;VER;;
abaissai;abaisser;VER;;
abaissaient;abaisser;VER;;
abaissait;abaisser;VER;;
abaissant;abaissant;ADJ;m;s
abaissant;abaisser;VER;;
abaissante;abaissant;ADJ;f;s
abaisse;abaisse;NOM;f;s
abaisse;abaisser;VER;;
abaisse-langue;abaisse-langue;NOM;m;
abaissement;abaissement;NOM;m;s
abaissent;abaisser;VER;;
abaisser;abaisser;VER;;
abaissera;abaisser;VER;;
abaisserai;abaisser;VER;;
abaisseraient;abaisser;VER;;
abaisserais;abaisser;VER;;
abaisserait;abaisser;VER;;
abaisses;abaisser;VER;;
abaissez;abaisser;VER;;
abaissons;abaisser;VER;;
abaissèrent;abaisser;VER;;
abaissé;abaisser;VER;m;s
abaissé;abaissé;ADJ;m;s
abaissée;abaisser;VER;f;s
abaissée;abaissé;ADJ;f;s
abaissées;abaisser;VER;f;p
abaissées;abaissé;ADJ;f;p
abaissés;abaisser;VER;m;p
abaissés;abaissé;ADJ;m;p
abalone;abalone;NOM;m;s
abalones;abalone;NOM;m;p
abandon;abandon;NOM;m;s
abandonna;abandonner;VER;;
abandonnai;abandonner;VER;;
abandonnaient;abandonner;VER;;
abandonnais;abandonner;VER;;
abandonnait;abandonner;VER;;
abandonnant;abandonner;VER;;
abandonnas;abandonner;VER;;
abandonne;abandonner;VER;;
abandonnent;abandonner;VER;;
abandonner;abandonner;VER;;
abandonnera;abandonner;VER;;
abandonnerai;abandonner;VER;;
abandonneraient;abandonner;VER;;
abandonnerais;abandonner;VER;;
abandonnerait;abandonner;VER;;
abandonneras;abandonner;VER;;
abandonnerez;abandonner;VER;;
abandonneriez;abandonner;VER;;
abandonnerions;abandonner;VER;;
abandonnerons;abandonner;VER;;
abandonneront;abandonner;VER;;
abandonnes;abandonner;VER;;
abandonneurs;abandonneur;NOM;m;p
abandonnez;abandonner;VER;;
abandonniez;abandonner;VER;;
abandonnions;abandonner;VER;;
abandonnique;abandonnique;ADJ;;s
abandonnons;abandonner;VER;;
abandonnâmes;abandonner;VER;;
abandonnât;abandonner;VER;;
abandonnèrent;abandonner;VER;;
abandonné;abandonner;VER;m;s
abandonné;abandonné;ADJ;m;s
abandonnée;abandonner;VER;f;s
abandonnée;abandonné;ADJ;f;s
abandonnées;abandonner;VER;f;p
abandonnées;abandonné;ADJ;f;p
abandonnés;abandonner;VER;m;p
abandonnés;abandonné;ADJ;m;p
abandons;abandon;NOM;m;p
abaque;abaque;NOM;m;s
abasourdi;abasourdi;ADJ;m;s
abasourdi;abasourdir;VER;m;s
abasourdie;abasourdi;ADJ;f;s
abasourdie;abasourdir;VER;f;s
abasourdir;abasourdir;VER;;
abasourdis;abasourdi;ADJ;m;p
abasourdis;abasourdir;VER;m;p
abasourdissant;abasourdissant;ADJ;m;s
abasourdissants;abasourdissant;ADJ;m;p
abat;abat;NOM;m;s
abat;abattre;VER;;
abat-jour;abat-jour;NOM;m;
abat-son;abat-son;NOM;m;
abatage;abatage;NOM;m;s
abatis;abatis;NOM;m;
abats;abat;NOM;m;p
abats;abattre;VER;;
abattage;abattage;NOM;m;s
abattages;abattage;NOM;m;p
abattaient;abattre;VER;;
abattais;abattre;VER;;
abattait;abattre;VER;;
abattant;abattant;NOM;m;s
abattant;abattre;VER;;
abattants;abattant;NOM;m;p
abatte;abattre;VER;;
abattement;abattement;NOM;m;s
abattements;abattement;NOM;m;p
abattent;abattre;VER;;
abattes;abattre;VER;;
abatteur;abatteur;NOM;m;s
abatteurs;abatteur;NOM;m;p
abattez;abattre;VER;;
abattiez;abattre;VER;;
abattions;abattre;VER;;
abattirent;abattre;VER;;
abattis;abattis;NOM;m;
abattis;abattre;VER;;
abattit;abattre;VER;;
abattoir;abattoir;NOM;m;s
abattoirs;abattoir;NOM;m;p
abattons;abattre;VER;;
abattra;abattre;VER;;
abattrai;abattre;VER;;
abattraient;abattre;VER;;
abattrais;abattre;VER;;
abattrait;abattre;VER;;
abattras;abattre;VER;;
abattre;abattre;VER;;
abattrez;abattre;VER;;
abattriez;abattre;VER;;
abattrons;abattre;VER;;
abattront;abattre;VER;;
abattu;abattre;VER;m;s
abattu;abattu;ADJ;m;s
abattu;abattu;NOM;m;s
abattue;abattre;VER;f;s
abattue;abattu;ADJ;f;s
abattues;abattre;VER;f;p
abattues;abattu;ADJ;f;p
abattures;abatture;NOM;f;p
abattus;abattre;VER;m;p
abattus;abattu;ADJ;m;p
abattus;abattu;NOM;m;p
abbatial;abbatial;ADJ;m;s
abbatiale;abbatial;ADJ;f;s
abbatiale;abbatiale;NOM;f;s
abbatiales;abbatial;ADJ;f;p
abbaye;abbaye;NOM;f;s
abbayes;abbaye;NOM;f;p
abbesse;abbé;NOM;f;s
abbesses;abbé;NOM;f;p
abbé;abbé;NOM;m;s
abbés;abbé;NOM;m;p
abc;abc;NOM;m;
abcès;abcès;NOM;m;
abdication;abdication;NOM;f;s
abdications;abdication;NOM;f;p
abdiqua;abdiquer;VER;;
abdiquai;abdiquer;VER;;
abdiquaient;abdiquer;VER;;
abdiquais;abdiquer;VER;;
abdiquait;abdiquer;VER;;
abdiquant;abdiquer;VER;;
abdique;abdiquer;VER;;
abdiquer;abdiquer;VER;;
abdiquera;abdiquer;VER;;
abdiquerais;abdiquer;VER;;
abdiquerait;abdiquer;VER;;
abdiquez;abdiquer;VER;;
abdiqué;abdiquer;VER;m;s
abdiquée;abdiquer;VER;f;s
abdomen;abdomen;NOM;m;s
abdominal;abdominal;ADJ;m;s
abdominale;abdominal;ADJ;f;s
abdominales;abdominal;ADJ;f;p
abdominaux;abdominal;ADJ;m;p
abdominaux;abdominal;NOM;m;p
abdos;abdos;NOM;m;p
abducteur;abducteur;ADJ;m;s
abduction;abduction;NOM;f;s
abeille;abeille;NOM;f;s
abeilles;abeille;NOM;f;p
aber;aber;NOM;m;s
aberrant;aberrant;ADJ;m;s
aberrant;aberrer;VER;;
aberrante;aberrant;ADJ;f;s
aberrantes;aberrant;ADJ;f;p
aberrants;aberrant;ADJ;m;p
aberration;aberration;NOM;f;s
aberrations;aberration;NOM;f;p
abhorrais;abhorrer;VER;;
abhorrait;abhorrer;VER;;
abhorrant;abhorrer;VER;;
abhorre;abhorrer;VER;;
abhorrer;abhorrer;VER;;
abhorrez;abhorrer;VER;;
abhorré;abhorrer;VER;m;s
abhorré;abhorré;ADJ;m;s
abhorrée;abhorrer;VER;f;s
abhorrée;abhorré;ADJ;f;s
abhorrés;abhorrer;VER;m;p
abject;abject;ADJ;m;s
abjecte;abject;ADJ;f;s
abjectement;abjectement;ADV;;
abjectes;abject;ADJ;f;p
abjection;abjection;NOM;f;s
abjections;abjection;NOM;f;p
abjects;abject;ADJ;m;p
abjurant;abjurer;VER;;
abjuration;abjuration;NOM;f;s
abjurations;abjuration;NOM;f;p
abjure;abjurer;VER;;
abjurer;abjurer;VER;;
abjurez;abjurer;VER;;
abjurons;abjurer;VER;;
abjuré;abjurer;VER;m;s
abkhaze;abkhaze;ADJ;f;s
ablatif;ablatif;NOM;m;s
ablation;ablation;NOM;f;s
ablations;ablation;NOM;f;p
able;able;NOM;m;s
ablette;ablette;NOM;f;s
ablettes;ablette;NOM;f;p
ablution;ablution;NOM;f;s
ablutions;ablution;NOM;f;p
abnégation;abnégation;NOM;f;s
aboi;aboi;NOM;m;s
aboie;aboyer;VER;;
aboiement;aboiement;NOM;m;s
aboiements;aboiement;NOM;m;p
aboient;aboyer;VER;;
aboiera;aboyer;VER;;
aboierait;aboyer;VER;;
aboieront;aboyer;VER;;
aboies;aboyer;VER;;
abois;aboi;NOM;m;p
aboli;aboli;ADJ;m;s
aboli;abolir;VER;m;s
abolie;aboli;ADJ;f;s
abolie;abolir;VER;f;s
abolies;aboli;ADJ;f;p
abolies;abolir;VER;f;p
abolir;abolir;VER;;
abolira;abolir;VER;;
abolirait;abolir;VER;;
aboliras;abolir;VER;;
abolis;aboli;ADJ;m;p
abolis;abolir;VER;m;p
abolissaient;abolir;VER;;
abolissais;abolir;VER;;
abolissait;abolir;VER;;
abolissant;abolir;VER;;
abolissent;abolir;VER;;
abolissions;abolir;VER;;
abolissons;abolir;VER;;
abolit;abolir;VER;;
abolition;abolition;NOM;f;s
abolitionniste;abolitionniste;ADJ;m;s
abolitionniste;abolitionniste;NOM;;s
abolitionnistes;abolitionniste;ADJ;;p
abolitionnistes;abolitionniste;NOM;;p
abominable;abominable;ADJ;;s
abominablement;abominablement;ADV;;
abominables;abominable;ADJ;;p
abominaient;abominer;VER;;
abomination;abomination;NOM;f;s
abominations;abomination;NOM;f;p
abomine;abominer;VER;;
abominer;abominer;VER;;
abonda;abonder;VER;;
abondai;abonder;VER;;
abondaient;abonder;VER;;
abondais;abonder;VER;;
abondait;abonder;VER;;
abondamment;abondamment;ADV;;
abondance;abondance;NOM;f;s
abondant;abondant;ADJ;m;s
abondant;abonder;VER;;
abondante;abondant;ADJ;f;s
abondantes;abondant;ADJ;f;p
abondants;abondant;ADJ;m;p
abondassent;abonder;VER;;
abonde;abonder;VER;;
abondent;abonder;VER;;
abonder;abonder;VER;;
abondé;abonder;VER;m;s
abonnai;abonner;VER;;
abonnant;abonner;VER;;
abonne;abonner;VER;;
abonnement;abonnement;NOM;m;s
abonnements;abonnement;NOM;m;p
abonner;abonner;VER;;
abonnez;abonner;VER;;
abonnât;abonner;VER;;
abonné;abonner;VER;m;s
abonné;abonné;ADJ;m;s
abonné;abonné;NOM;m;s
abonnée;abonner;VER;f;s
abonnée;abonné;ADJ;f;s
abonnée;abonné;NOM;f;s
abonnées;abonner;VER;f;p
abonnées;abonné;NOM;f;p
abonnés;abonner;VER;m;p
abonnés;abonné;ADJ;m;p
abonnés;abonné;NOM;m;p
abord;abord;NOM;m;s
aborda;aborder;VER;;
abordable;abordable;ADJ;;s
abordables;abordable;ADJ;;p
abordage;abordage;NOM;m;s
abordages;abordage;NOM;m;p
abordai;aborder;VER;;
abordaient;aborder;VER;;
abordais;aborder;VER;;
abordait;aborder;VER;;
abordant;aborder;VER;;
aborde;aborder;VER;;
abordent;aborder;VER;;
aborder;aborder;VER;;
abordera;aborder;VER;;
aborderai;aborder;VER;;
aborderaient;aborder;VER;;
aborderais;aborder;VER;;
aborderait;aborder;VER;;
aborderiez;aborder;VER;;
aborderions;aborder;VER;;
aborderons;aborder;VER;;
aborderont;aborder;VER;;
abordes;aborder;VER;;
abordez;aborder;VER;;
abordiez;aborder;VER;;
abordions;aborder;VER;;
abordons;aborder;VER;;
abords;abord;NOM;m;p
abordâmes;aborder;VER;;
abordèrent;aborder;VER;;
abordé;aborder;VER;m;s
abordé;abordé;ADJ;m;s
abordée;aborder;VER;f;s
abordées;aborder;VER;f;p
abordées;abordé;ADJ;f;p
abordés;aborder;VER;m;p
abordés;abordé;ADJ;m;p
aborigène;aborigène;ADJ;;s
aborigène;aborigène;NOM;;s
aborigènes;aborigène;ADJ;;p
aborigènes;aborigène;NOM;;p
abornement;abornement;NOM;m;s
abortif;abortif;ADJ;m;s
abortive;abortif;ADJ;f;s
abortives;abortif;ADJ;f;p
abouchaient;aboucher;VER;;
abouchais;aboucher;VER;;
abouchait;aboucher;VER;;
abouchant;aboucher;VER;;
abouchements;abouchement;NOM;m;p
aboucher;aboucher;VER;;
abouché;aboucher;VER;m;s
abouchée;aboucher;VER;f;s
abouchés;aboucher;VER;m;p
aboule;abouler;VER;;
abouler;abouler;VER;;
aboules;abouler;VER;;
aboulez;abouler;VER;;
aboulie;aboulie;NOM;f;s
aboulique;aboulique;NOM;;s
abouliques;aboulique;ADJ;;p
abounas;abouna;NOM;m;p
about;about;NOM;m;s
aboutait;abouter;VER;;
abouti;abouti;ADJ;m;s
abouti;aboutir;VER;m;s
aboutie;abouti;ADJ;f;s
aboutie;aboutir;VER;f;s
aboutir;aboutir;VER;;
aboutira;aboutir;VER;;
aboutirai;aboutir;VER;;
aboutiraient;aboutir;VER;;
aboutirais;aboutir;VER;;
aboutirait;aboutir;VER;;
aboutiras;aboutir;VER;;
aboutirent;aboutir;VER;;
aboutirons;aboutir;VER;;
aboutiront;aboutir;VER;;
aboutis;abouti;ADJ;m;p
aboutis;aboutir;VER;m;p
aboutissaient;aboutir;VER;;
aboutissait;aboutir;VER;;
aboutissant;aboutir;VER;;
aboutissant;aboutissant;NOM;m;s
aboutissants;aboutissant;NOM;m;p
aboutisse;aboutir;VER;;
aboutissement;aboutissement;NOM;m;s
aboutissent;aboutir;VER;;
aboutissez;aboutir;VER;;
aboutissiez;aboutir;VER;;
aboutissions;aboutir;VER;;
aboutit;aboutir;VER;;
aboutonnai;aboutonner;VER;;
aboutons;abouter;VER;;
aboutîmes;aboutir;VER;;
aboya;aboyer;VER;;
aboyaient;aboyer;VER;;
aboyait;aboyer;VER;;
aboyant;aboyant;ADJ;m;s
aboyant;aboyer;VER;;
aboyante;aboyant;ADJ;f;s
aboyer;aboyer;VER;;
aboyeur;aboyeur;ADJ;m;s
aboyeur;aboyeur;NOM;m;s
aboyeurs;aboyeur;ADJ;m;p
aboyeurs;aboyeur;NOM;m;p
aboyons;aboyer;VER;;
aboyèrent;aboyer;VER;;
aboyé;aboyer;VER;m;s
abracadabra;abracadabra;NOM;m;s
abracadabrant;abracadabrant;ADJ;m;s
abracadabrante;abracadabrant;ADJ;f;s
abracadabrantes;abracadabrant;ADJ;f;p
abracadabrants;abracadabrant;ADJ;m;p
abracadabré;abracadabrer;VER;m;s
abrasif;abrasif;ADJ;m;s
abrasif;abrasif;NOM;m;s
abrasifs;abrasif;ADJ;m;p
abrasifs;abrasif;NOM;m;p
abrasion;abrasion;NOM;f;s
abrasive;abrasif;ADJ;f;s
abrasé;abraser;VER;m;s
abraxas;abraxas;NOM;m;
abreuva;abreuver;VER;;
abreuvage;abreuvage;NOM;m;s
abreuvaient;abreuver;VER;;
abreuvait;abreuver;VER;;
abreuvant;abreuver;VER;;
abreuve;abreuver;VER;;
abreuvent;abreuver;VER;;
abreuver;abreuver;VER;;
abreuvera;abreuver;VER;;
abreuveraient;abreuver;VER;;
abreuvez;abreuver;VER;;
abreuvoir;abreuvoir;NOM;m;s
abreuvoirs;abreuvoir;NOM;m;p
abreuvons;abreuver;VER;;
abreuvé;abreuver;VER;m;s
abreuvé;abreuvé;ADJ;m;s
abreuvée;abreuver;VER;f;s
abreuvés;abreuver;VER;m;p
abreuvés;abreuvé;ADJ;m;p
abri;abri;NOM;m;s
abri-refuge;abri-refuge;NOM;m;s
abribus;abribus;NOM;m;
abricot;abricot;ADJ;;
abricot;abricot;NOM;m;s
abricotez;abricoter;VER;;
abricotier;abricotier;NOM;m;s
abricotiers;abricotier;NOM;m;p
abricotine;abricotine;NOM;f;s
abricots;abricot;NOM;m;p
abris;abri;NOM;m;p
abrita;abriter;VER;;
abritai;abriter;VER;;
abritaient;abriter;VER;;
abritais;abriter;VER;;
abritait;abriter;VER;;
abritant;abritant;ADJ;m;s
abritant;abriter;VER;;
abrite;abriter;VER;;
abritent;abriter;VER;;
abriter;abriter;VER;;
abritera;abriter;VER;;
abriterait;abriter;VER;;
abriterons;abriter;VER;;
abriteront;abriter;VER;;
abrites;abriter;VER;;
abritez;abriter;VER;;
abritiez;abriter;VER;;
abritions;abriter;VER;;
abritons;abriter;VER;;
abritâmes;abriter;VER;;
abritèrent;abriter;VER;;
abrité;abriter;VER;m;s
abrité;abrité;ADJ;m;s
abritée;abriter;VER;f;s
abritée;abrité;ADJ;f;s
abritées;abriter;VER;f;p
abrités;abriter;VER;m;p
abrités;abrité;ADJ;m;p
abrogation;abrogation;NOM;f;s
abrogent;abroger;VER;;
abroger;abroger;VER;;
abrogé;abroger;VER;m;s
abrogé;abrogé;ADJ;m;s
abrogée;abroger;VER;f;s
abrogées;abroger;VER;f;p
abrogés;abroger;VER;m;p
abrupt;abrupt;ADJ;m;s
abrupt;abrupt;NOM;m;s
abrupte;abrupt;ADJ;f;s
abruptement;abruptement;ADV;;
abruptes;abrupt;ADJ;f;p
abrupts;abrupt;ADJ;m;p
abrupts;abrupt;NOM;m;p
abruti;abruti;ADJ;m;s
abruti;abruti;NOM;m;s
abruti;abrutir;VER;m;s
abrutie;abruti;ADJ;f;s
abrutie;abruti;NOM;f;s
abrutie;abrutir;VER;f;s
abruties;abruti;ADJ;f;p
abruties;abruti;NOM;f;p
abruties;abrutir;VER;f;p
abrutir;abrutir;VER;;
abrutira;abrutir;VER;;
abrutis;abruti;ADJ;m;p
abrutis;abruti;NOM;m;p
abrutis;abrutir;VER;m;p
abrutissaient;abrutir;VER;;
abrutissais;abrutir;VER;;
abrutissait;abrutir;VER;;
abrutissant;abrutir;VER;;
abrutissant;abrutissant;ADJ;m;s
abrutissante;abrutissant;ADJ;f;s
abrutissantes;abrutissant;ADJ;f;p
abrutissants;abrutissant;ADJ;m;p
abrutissement;abrutissement;NOM;m;s
abrutissent;abrutir;VER;;
abrutisseur;abrutisseur;NOM;m;s
abrutissions;abrutir;VER;;
abrutit;abrutir;VER;;
abrège;abréger;VER;;
abrègent;abréger;VER;;
abrégea;abréger;VER;;
abrégeai;abréger;VER;;
abrégeaient;abréger;VER;;
abrégeait;abréger;VER;;
abrégeant;abréger;VER;;
abrégeons;abréger;VER;;
abréger;abréger;VER;;
abrégera;abréger;VER;;
abrégerai;abréger;VER;;
abrégerait;abréger;VER;;
abrégez;abréger;VER;;
abrégeât;abréger;VER;;
abrégé;abréger;VER;m;s
abrégé;abrégé;ADJ;m;s
abrégé;abrégé;NOM;m;s
abrégée;abréger;VER;f;s
abrégée;abrégé;ADJ;f;s
abrégés;abrégé;ADJ;m;p
abrégés;abrégé;NOM;m;p
abréviatif;abréviatif;ADJ;m;s
abréviation;abréviation;NOM;f;s
abréviations;abréviation;NOM;f;p
abscisse;abscisse;NOM;f;s
abscission;abscission;NOM;f;s
abscons;abscons;ADJ;m;
absconse;abscons;ADJ;f;s
absconses;abscons;ADJ;f;p
absence;absence;NOM;f;s
absences;absence;NOM;f;p
absent;absent;ADJ;m;s
absent;absent;NOM;m;s
absenta;absenter;VER;;
absentai;absenter;VER;;
absentaient;absenter;VER;;
absentais;absenter;VER;;
absentait;absenter;VER;;
absentant;absenter;VER;;
absente;absent;ADJ;f;s
absente;absent;NOM;f;s
absente;absenter;VER;;
absenter;absenter;VER;;
absentera;absenter;VER;;
absenterai;absenter;VER;;
absenterait;absenter;VER;;
absentes;absent;ADJ;f;p
absentes;absent;NOM;f;p
absentes;absenter;VER;;
absents;absent;ADJ;m;p
absents;absent;NOM;m;p
absentèrent;absenter;VER;;
absenté;absenter;VER;m;s
absentée;absenter;VER;f;s
absentéisme;absentéisme;NOM;m;s
absentéiste;absentéiste;ADJ;m;s
absentéiste;absentéiste;NOM;;s
absentés;absenter;VER;m;p
abside;abside;NOM;f;s
absides;abside;NOM;f;p
absidiales;absidial;ADJ;f;p
absidiole;absidiole;NOM;f;s
absinthant;absinther;VER;;
absinthe;absinthe;NOM;f;s
absolu;absolu;ADJ;m;s
absolu;absolu;NOM;m;s
absolue;absolu;ADJ;f;s
absolues;absolu;ADJ;f;p
absolument;absolument;ADV;;
absolus;absolu;ADJ;m;p
absolus;absolu;NOM;m;p
absolution;absolution;NOM;f;s
absolutisme;absolutisme;NOM;m;s
absolvaient;absoudre;VER;;
absolvait;absoudre;VER;;
absolvant;absolvant;ADJ;m;s
absolve;absoudre;VER;;
absolvent;absoudre;VER;;
absolves;absoudre;VER;;
absorba;absorber;VER;;
absorbables;absorbable;ADJ;m;p
absorbai;absorber;VER;;
absorbaient;absorber;VER;;
absorbais;absorber;VER;;
absorbait;absorber;VER;;
absorbant;absorbant;ADJ;m;s
absorbant;absorbant;NOM;m;s
absorbant;absorber;VER;;
absorbante;absorbant;ADJ;f;s
absorbantes;absorbant;ADJ;f;p
absorbants;absorbant;ADJ;m;p
absorbe;absorber;VER;;
absorbent;absorber;VER;;
absorber;absorber;VER;;
absorbera;absorber;VER;;
absorberai;absorber;VER;;
absorberaient;absorber;VER;;
absorberait;absorber;VER;;
absorbeur;absorbeur;NOM;m;s
absorbez;absorber;VER;;
absorbions;absorber;VER;;
absorbons;absorber;VER;;
absorbèrent;absorber;VER;;
absorbé;absorber;VER;m;s
absorbé;absorbé;ADJ;m;s
absorbée;absorber;VER;f;s
absorbée;absorbé;ADJ;f;s
absorbées;absorber;VER;f;p
absorbées;absorbé;ADJ;f;p
absorbés;absorber;VER;m;p
absorbés;absorbé;ADJ;m;p
absorption;absorption;NOM;f;s
absorptions;absorption;NOM;f;p
absoudrai;absoudre;VER;;
absoudrait;absoudre;VER;;
absoudre;absoudre;VER;;
absoudriez;absoudre;VER;;
absous;absoudre;VER;m;
absous;absous;ADJ;m;s
absout;absoudre;VER;;
absoute;absoudre;VER;f;s
absoute;absoute;ADJ;f;s
absoute;absoute;NOM;f;s
absoutes;absoudre;VER;f;p
abstenaient;abstenir;VER;;
abstenais;abstenir;VER;;
abstenait;abstenir;VER;;
abstenant;abstenir;VER;;
abstenez;abstenir;VER;;
absteniez;abstenir;VER;;
abstenions;abstenir;VER;;
abstenir;abstenir;VER;;
abstenons;abstenir;VER;;
abstention;abstention;NOM;f;s
abstentionniste;abstentionniste;NOM;;s
abstentionnistes;abstentionniste;NOM;;p
abstenu;abstenir;VER;m;s
abstenue;abstenir;VER;f;s
abstenue;abstenu;ADJ;f;s
abstenues;abstenir;VER;f;p
abstenus;abstenir;VER;m;p
abstiendrai;abstenir;VER;;
abstiendraient;abstenir;VER;;
abstiendrais;abstenir;VER;;
abstiendrait;abstenir;VER;;
abstiendras;abstenir;VER;;
abstiendrions;abstenir;VER;;
abstiendrons;abstenir;VER;;
abstiendront;abstenir;VER;;
abstienne;abstenir;VER;;
abstiennent;abstenir;VER;;
abstiennes;abstenir;VER;;
abstiens;abstenir;VER;;
abstient;abstenir;VER;;
abstinence;abstinence;NOM;f;s
abstinences;abstinence;NOM;f;p
abstinent;abstinent;ADJ;m;s
abstinente;abstinent;ADJ;f;s
abstinrent;abstenir;VER;;
abstins;abstenir;VER;;
abstint;abstenir;VER;;
abstraction;abstraction;NOM;f;s
abstractions;abstraction;NOM;f;p
abstraire;abstraire;VER;;
abstrais;abstraire;VER;;
abstrait;abstraire;VER;m;s
abstrait;abstrait;ADJ;m;s
abstrait;abstrait;NOM;m;s
abstraite;abstraire;VER;f;s
abstraite;abstrait;ADJ;f;s
abstraitement;abstraitement;ADV;;
abstraites;abstraire;VER;f;p
abstraites;abstrait;ADJ;f;p
abstraits;abstraire;VER;m;p
abstraits;abstrait;ADJ;m;p
abstraits;abstrait;NOM;m;p
abstrus;abstrus;ADJ;m;p
abstruse;abstrus;ADJ;f;s
abstruses;abstrus;ADJ;f;p
abstînt;abstenir;VER;;
absurde;absurde;ADJ;;s
absurde;absurde;NOM;m;s
absurdement;absurdement;ADV;;
absurdes;absurde;ADJ;;p
absurdes;absurde;NOM;m;p
absurdistes;absurdiste;NOM;;p
absurdité;absurdité;NOM;f;s
absurdités;absurdité;NOM;f;p
abus;abus;NOM;m;
abusa;abuser;VER;;
abusai;abuser;VER;;
abusaient;abuser;VER;;
abusais;abuser;VER;;
abusait;abuser;VER;;
abusant;abuser;VER;;
abuse;abuser;VER;;
abusent;abuser;VER;;
abuser;abuser;VER;;
abusera;abuser;VER;;
abuserai;abuser;VER;;
abuserais;abuser;VER;;
abuserait;abuser;VER;;
abuserez;abuser;VER;;
abuseriez;abuser;VER;;
abuses;abuser;VER;;
abuseur;abuseur;NOM;m;s
abusez;abuser;VER;;
abusiez;abuser;VER;;
abusif;abusif;ADJ;m;s
abusifs;abusif;ADJ;m;p
abusive;abusif;ADJ;f;s
abusivement;abusivement;ADV;;
abusives;abusif;ADJ;f;p
abusons;abuser;VER;;
abusèrent;abuser;VER;;
abusé;abuser;VER;m;s
abusé;abusé;ADJ;m;s
abusée;abuser;VER;f;s
abusée;abusé;ADJ;f;s
abusées;abuser;VER;f;p
abusées;abusé;ADJ;f;p
abusés;abuser;VER;m;p
abusés;abusé;ADJ;m;p
abyme;abyme;NOM;m;s
abyssal;abyssal;ADJ;m;s
abyssale;abyssal;ADJ;f;s
abyssales;abyssal;ADJ;f;p
abysse;abysse;NOM;m;s
abysses;abysse;NOM;m;p
abyssin;abyssin;ADJ;m;s
abyssin;abyssin;NOM;m;s
abyssinien;abyssinien;ADJ;m;s
abyssinienne;abyssinien;NOM;f;s
abyssins;abyssin;ADJ;m;p
abâtardi;abâtardir;VER;m;s
abâtardie;abâtardi;ADJ;f;s
abâtardies;abâtardir;VER;f;p
abâtardir;abâtardir;VER;;
abâtardirai;abâtardir;VER;;
abâtardissant;abâtardir;VER;;
abécédaire;abécédaire;NOM;m;s
abêti;abêti;ADJ;m;s
abêti;abêtir;VER;m;s
abêties;abêti;ADJ;f;p
abêtir;abêtir;VER;;
abêtis;abêti;ADJ;m;p
abêtis;abêtir;VER;;
abêtissait;abêtir;VER;;
abêtissement;abêtissement;NOM;m;s
abêtit;abêtir;VER;;
abîma;abîmer;VER;;
abîmai;abîmer;VER;;
abîmaient;abîmer;VER;;
abîmait;abîmer;VER;;
abîmant;abîmer;VER;;
abîme;abîme;NOM;m;s
abîme;abîmer;VER;;
abîment;abîmer;VER;;
abîmer;abîmer;VER;;
abîmera;abîmer;VER;;
abîmerai;abîmer;VER;;
abîmerais;abîmer;VER;;
abîmerait;abîmer;VER;;
abîmeras;abîmer;VER;;
abîmerez;abîmer;VER;;
abîmeront;abîmer;VER;;
abîmes;abîme;NOM;m;p
abîmes;abîmer;VER;;
abîmez;abîmer;VER;;
abîmions;abîmer;VER;;
abîmons;abîmer;VER;;
abîmé;abîmer;VER;m;s
abîmée;abîmer;VER;f;s
abîmées;abîmer;VER;f;p
abîmés;abîmer;VER;m;p
acabit;acabit;NOM;m;s
acabits;acabit;NOM;m;p
acacia;acacia;NOM;m;s
acacias;acacia;NOM;m;p
acadien;acadien;ADJ;m;s
acadien;acadien;NOM;m;s
acadienne;acadienne;NOM;f;s
acadiens;acadien;NOM;m;p
académicien;académicien;NOM;m;s
académiciens;académicien;NOM;m;p
académie;académie;NOM;f;s
académies;académie;NOM;f;p
académique;académique;ADJ;;s
académiquement;académiquement;ADV;;
académiques;académique;ADJ;;p
académisme;académisme;NOM;m;s
académisé;académiser;VER;m;s
acagnardai;acagnarder;VER;;
acagnardait;acagnarder;VER;;
acagnarder;acagnarder;VER;;
acagnardé;acagnarder;VER;m;s
acagnardée;acagnarder;VER;f;s
acajou;acajou;ADJ;;
acajou;acajou;NOM;m;s
acajous;acajou;NOM;m;p
acanthe;acanthe;NOM;f;s
acanthes;acanthe;NOM;f;p
acariens;acarien;NOM;m;p
acariâtre;acariâtre;ADJ;;s
acariâtres;acariâtre;ADJ;f;p
accabla;accabler;VER;;
accablai;accabler;VER;;
accablaient;accabler;VER;;
accablais;accabler;VER;;
accablait;accabler;VER;;
accablant;accablant;ADJ;m;s
accablant;accabler;VER;;
accablante;accablant;ADJ;f;s
accablantes;accablant;ADJ;f;p
accablants;accablant;ADJ;m;p
accable;accabler;VER;;
accablement;accablement;NOM;m;s
accablements;accablement;NOM;m;p
accablent;accabler;VER;;
accabler;accabler;VER;;
accableraient;accabler;VER;;
accablez;accabler;VER;;
